"long";"lat"
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
23.90683;61.40794
24.24118;61.86409
16.49;48.15
-1.41523;52.76817
-3.15944;54.54257
23.89793;61.49754
24.64151;61.60221
3.06482;46.18482
6.11;49.48
6.11;49.48
7.12677;48.45353
3.19575;46.54485
16.41;48.3
15.66;47.95
9.59;47.23
2.1404;47.26212
-75.86;44.47
22.0713;62.34281
23.51305;61.57806
16.1;47.94
17.04;47.9
9.59;47.46
6.30867;44.06403
-0.56653;53.53281
-70.92517;42.26925
7.12677;48.45353
7.12677;48.45353
7.12677;48.45353
16.82;48.3
9.95528;50.5953
-0.99353;43.14027
16.35;48.06
-0.99353;43.14027
-70.90225;42.28122
9.67139;51.3128
7;51
13.362;48.946
11.4887;48.2608
16.29;48.06
16.19;48.07
7.12677;48.45353
6.36;49.5
-0.99353;43.14027
6.67691;43.96218
12.4742;48.9133
6.97072;50.5386
22.27772;62.26008
7.12677;48.45353
-1.62098;43.29539
3.32626;46.54456
7.12677;48.45353
8;48
-3.89554;52.33093
9.67139;51.3128
3.19575;46.54485
7.12677;48.45353
15.7;47.8
-1.62098;43.29539
7.12677;48.45353
23.89793;61.49754
6.02;49.49
14.8;48.26
23.89793;61.49754
9.67139;51.3128
9.74;47.5
0.42271;52.34782
11.25;46.75
9;49
13.58;47.85
-1.99254;53.07843
6.11;49.47
6.36;49.5
7.12677;48.45353
7.12677;48.45353
6.67691;43.96218
7.12677;48.45353
23.89793;61.49754
-2.35935;54.09369
12.89;47.55
6.67691;43.96218
7.2214;50.4642
-0.74234;43.05925
-0.43346;46.13295
16.27;48.3
16.19;48.11
9.82;47.5
24.24118;61.86409
7.12677;48.45353
-0.43346;46.13295
23.52308;61.48849
-2.02845;52.0629
14.62;48.04
9;47
13.4921;48.9297
-70.92517;42.26925
-1.62098;43.29539
-0.56653;53.53281
1.30903;52.41626
7.39891;49.2038
6.67691;43.96218
6.36;49.5
6.67691;43.96218
-0.99353;43.14027
3.32626;46.54456
16.26;48.13
11.34;46.5
16.21;47.96
7.12677;48.45353
7.12677;48.45353
25.5452;62.2205999992228
6.36;49.48
7.12677;48.45353
-1.62098;43.29539
22.81029;61.19882
14.31;47.55
16.21;48.09
6.55244;43.96629
6.67691;43.96218
13.4124;48.9375
12.9019;50.8773
-112.86;53.68
7;51
4.423;50.75
6.67691;43.96218
6.30867;44.06403
23.90683;61.40794
7;51
7.12677;48.45353
7.12677;48.45353
6.11;49.48
2.1404;47.26212
6.55244;43.96629
9.67139;51.3128
23.89793;61.49754
7;50
-0.74234;43.05925
-112.86;53.68
23.65;52.73
23.89793;61.49754
15.42;47.05
16.28;48.17
7.12677;48.45353
6.67691;43.96218
6.30867;44.06403
14.27;47.48
6.30867;44.06403
6.98695;50.7487
3.06482;46.18482
7.12677;48.45353
7.12677;48.45353
7.12677;48.45353
